long,lat,nro_registro,tipo_activ,comuna,U46,calle,calle_altura,calle_chapa,ubicacion,nombre_cientifico,ancho_acera,estado_plantera,ubicacion_plantera,nivel_plantera,diametro_altura_pecho,altura_arbol,ultima_actualizacion
-58.38909207,-34.61656805,65173,Lineal,1,976,Cevallos Virrey,600,77.0,Exacta,Fraxinus pennsylvanica,2.5,Ocupada,Regular,A nivel,41.0,16.0,2011-05-05
-58.38962407,-34.61671887,65174,Lineal,1,976,Chile,600,77.0,Exacta,Ligustrum lucidum f. aureovariegata,2.8,Ocupada,Regular,A nivel,17.0,7.0,2011-02-17
-58.38962407,-34.61671887,65175,Lineal,1,976,Chile,1600,77.0,LA,Ligustrum lucidum f. aureovariegata,2.8,Ocupada,Regular,A nivel,9.0,4.0,2010-07-17
-58.39031365,-34.61646106,65178,Lineal,1,976,SolÃÂ­s,600,77.0,Exacta,Ficus benjamina,3.6,Ocupada,Regular,A nivel,34.0,8.0,2000-03-15
-58.39030971,-34.61656916,65179,Lineal,1,976,SolÃÂ­s,600,78.0,Exacta,Ficus benjamina,3.6,Ocupada,Regular,Elevada,18.0,7.0,2017-01-03
-58.38988751,-34.61673017,65180,Lineal,1,976,Chile,1600,78.0,Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Regular,A nivel,28.0,10.0,2000-02-10
-58.39026202,-34.61566321,65181,Lineal,1,976,MÃÂ©xico,1600,78.0,Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Ochava,A nivel,31.0,11.0,2004-06-11
-58.38988751,-34.61673017,65182,Lineal,1,976,Chile,1600,78.0,LA,Lagerstroemia indica,2.8,Ocupada,Regular,Bajo nivel,3.0,4.0,2005-08-02
-58.39019117,-34.61674375,65183,Lineal,1,976,Chile,1600,78.0,LD,Fraxinus pennsylvanica,2.8,Ocupada,Regular,A nivel,31.0,10.0,2011-08-02
-58.39005569,-34.61673739,65184,Lineal,1,976,Chile,1600,78.0,Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Regular,A nivel,27.0,10.0,2017-10-15
-58.39019117,-34.61674375,65185,Lineal,1,976,Chile,1600,78.0,Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Ochava,A nivel,26.0,10.0,2018-03-03
-58.3893974,-34.61562542,65186,Lineal,1,976,MÃÂ©xico,1600,78.0,Exacta,Fraxinus excelsior,2.8,Ocupada,Regular,Bajo nivel,26.0,10.0,2022-08-05
-58.38952534,-34.61563101,65187,Lineal,1,976,MÃÂ©xico,1600,78.0,Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Regular,A nivel,26.0,10.0,2001-03-04
-58.3903075,-34.61668246,65188,Lineal,1,976,SolÃÂ­s,600,78.0,Exacta,Ficus benjamina,3.6,Ocupada,Ochava,Elevada,10.0,2.0,2000-07-16
-58.36641509,-34.60524945,65784,Lineal,1,976,Gorriti Juana Manuela,700,78.0,LA,Lagerstroemia indica,8,Ocupada,Regular,Elevada,11.0,4.0,2005-06-03
